created_at,text
12/6/2021 5:17,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:17,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/RDGpgG1ewq
12/6/2021 5:17,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 5:16,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 5:16,RT @LMFireSystems1: This idiot black guy starts walking up to police officers and yelling while holding a rifle in his hand.  #BlackLivesMa…
12/6/2021 5:15,It's time to #DefundTheChetekPolice #BlackLivesMatter
12/6/2021 5:15,"RT @maniccracker: 🚨OFFICAL EMERGENCY CROWDFUND 
hi guys i made an offical graphic for the crowdfund considering it failed pretty badly befo…"
12/6/2021 5:15,Poor woman Princess Diana would be very annoyed to see the way her son has been victimized inspite of her death tha… https://t.co/al76icEE0o
12/6/2021 5:15,"@RepThomasMassie Young #KyleRittenhouse wishes you Merry Christmas @RepThomasMassie ⁉️
#USA 🇺🇸‼️
#BlackLivesMatter https://t.co/erMdTju9Ej"
12/6/2021 5:14,Difference Between Culture &amp; Color #blacklivesmatter https://t.co/hgZ8HTyHWg via @YouTube
12/6/2021 5:14,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 5:13,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:13,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 5:13,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/3eb1zTZYar
12/6/2021 5:12,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 5:12,"RT @MsTerryBull: 😅#NAZIS always #reduce my #Followers after this #tweet🤣
#BlackLivesMatter #SCOTUS #MondayMotivation #ptd_on_stage_la Wizki…"
12/6/2021 5:12,Breonna Taylor #BlackLivesMatter
12/6/2021 5:10,#60Minutes please help me .. us 🇺🇸 my son and I are homeless we lost our home in 2016 after I dx w luekemia and lym… https://t.co/yxxgzL4bf2
12/6/2021 5:08,"RT @BFScreenwriter: Support #indie #Author
#indiebooks #IndieBooksBeSeen
#ReadersCommunity #AuthorLife
#bookaholic #booklover #Greatreads
#…"
12/6/2021 5:08,"RT @BFScreenwriter: Support #indie #Author
#indiebooks #IndieBooksBeSeen
#ReadersCommunity #AuthorLife
#bookaholic #booklover #Greatreads
#…"
12/6/2021 5:07,"@RepThomasMassie #KyleRittenhouse 
You must be psychologically balanced to carry a weapon or you will run the risk… https://t.co/C9aTSdUceH"
12/6/2021 5:07,Something to think about #BlackLivesMatter #BLM #Rightwing #conserveatives #truumpsupporters #Republicans… https://t.co/maUFbEYOaR
12/6/2021 5:06,Ima start a business selling pictures of me holding different denominations of money to scammers so it looks more l… https://t.co/swq14AXVEE
12/6/2021 5:05,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 5:04,RT @ogbelejechikej1: The solution to racism isn’t #Blacklivesmatter and neither is it any form of pity-partying like the white supremacists…
12/6/2021 5:04,"RT @inartfairNYK: Mercedes and Lewis Hamilton celebrate a Saudi Arabian GP victory
 https://t.co/Jr4GlGx8kc
#HolocaustMemorialDay #MLK #Gre…"
12/6/2021 5:03,"RT @manthonyhunter: #LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 1967 th…"
12/6/2021 5:03,RT @amanimonet__: Make this go viral!!!!! NYPD is the biggest gang in NYC AND THE WORLD NEEDS TO SEE. This young lady was just trying to ge…
12/6/2021 5:02,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #health #covid19 #corruption Wake #science #sciencewins #Australia #India…
12/6/2021 5:02,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #health #covid19 #corruption Wake #science #sciencewins #Australia #India…
12/6/2021 5:02,"RT @GaryRayBetz: As I've had my house egged &amp; my cars smeared with ketchup cuz I post #BlackLivesMatter &amp; Stacey Abrams signs, should I wor…"
12/6/2021 5:01,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:01,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #Australia #Arizona #Israel #murder #children #N…
12/6/2021 5:01,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:01,"Only legislative, judicial, and executive action can completely guarantee the victory of the free world.--Adam Clay… https://t.co/MZfcMfKGAt"
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:00,"RT @OldMainBell: ding ding. DING^ DING &amp; DING, ding* DING, ding ding^ Ding^ DING* ding^ #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 5:00,"RT @manthonyhunter: #LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 1967 th…"
12/6/2021 5:00,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 5:00,"RT @inartfairNYK: Mercedes and Lewis Hamilton celebrate a Saudi Arabian GP victory
 https://t.co/Jr4GlGx8kc
#HolocaustMemorialDay #MLK #Gre…"
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
12/6/2021 5:00,"RT @inartfairNYK: Empowering us by the Holy Ghost Jesus has kept his promise to be with us always even unto the end of the world, so we can…"
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #covid19 #corruption Wakey #science #sciencewins #India…
12/6/2021 5:00,"RT @manthonyhunter: #LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 1967 th…"
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wakey #science #Australia #Arizona #Israel #murder #c…
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 5:00,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #NewBrunswick #corruption Wakey #science #India #Ghana #Arizona #…
12/6/2021 5:00,"ding ding. DING^ DING &amp; DING, ding* DING, ding ding^ Ding^ DING* ding^ #PennState #BlackLivesMatter #JusticeForAll"
12/6/2021 4:59,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 4:59,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wakey #science #sciencewins…
12/6/2021 4:59,"RT @GaryRayBetz: As I've had my house egged &amp; my cars smeared with ketchup cuz I post #BlackLivesMatter &amp; Stacey Abrams signs, should I wor…"
12/6/2021 4:59,"#LovingDay is celebrated on June 12 by Blacks, whites and others across the nation. It commemorates the date in 196… https://t.co/6zIZ0Kz86B"
12/6/2021 4:57,"Mercedes and Lewis Hamilton celebrate a Saudi Arabian GP victory
 https://t.co/Jr4GlGx8kc
#HolocaustMemorialDay… https://t.co/o79KXo8anq"
12/6/2021 4:57,RT @ogbelejechikej1: The solution to racism isn’t #Blacklivesmatter and neither is it any form of pity-partying like the white supremacists…
12/6/2021 4:57,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 4:57,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:54,"@RepThomasMassie https://t.co/TpmhU9M1UT 🇺🇸??
What is the reason why a family encourages the use of weapons? 
=Make… https://t.co/HylQJRjPeJ"
12/6/2021 4:53,"Empowering us by the Holy Ghost Jesus has kept his promise to be with us always even unto the end of the world, so… https://t.co/rVFvw5hvxB"
12/6/2021 4:53,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:51,"I don’t care who you are or what your background is, it’s wrong. Racism has no place in society in any form.… https://t.co/Lk1puphXAK"
12/6/2021 4:49,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:49,The Holy Ghost empowers us against terror of death no power on earth can stop Jesus promised to be with us always e… https://t.co/CwSiIVh98I
12/6/2021 4:48,RT @ogbelejechikej1: The solution to racism isn’t #Blacklivesmatter and neither is it any form of pity-partying like the white supremacists…
12/6/2021 4:48,RT @leul_shield: @BrownUniversity Supports a Fascist Xenophobic Coup by the Tigray People’s Liberation Front (TPLF) in #Ethiopia (that rule…
12/6/2021 4:48,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:47,"He understood the assignment...#blackonblackcrimeisamyth #BLACKLIVESMATTER✊🏼✊🏽✊🏾✊🏿 ""all the fucking time"" #merikkka… https://t.co/1RZ4sbOOrh"
12/6/2021 4:47,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #Australia #Arizona #Israel #murder #children #N…
12/6/2021 4:46,"RT @_webshareztv: @IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites #DaniloIgnacio #…"
12/6/2021 4:45,It's time to #DefundTheSandersvillePolice #BlackLivesMatter
12/6/2021 4:45,@ABC @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:45,RT @HandleAnother: Today I was visiting in a small (but diverse) town and saw zero #BlackLivesMatter signs and zero #Trump signs and zero p…
12/6/2021 4:44,RT @_webshareztv: @IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #Su…
12/6/2021 4:44,RT @_webshareztv: @IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #S…
12/6/2021 4:44,RT @davidwebbshow: Headline: ⁦@WholeFoods⁩ does not want to piss off buyers to appease rioters. Guess they’d rather have capitalist income…
12/6/2021 4:43,@WhiteHouse @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:43,RT @Darsh88833810: @Martina Your attention should be on important issues in your adopted country #BlackLivesMatter and many other things...…
12/6/2021 4:42,"RT @1776Tommy: @WilliamMcNulty @chicagosmayor Obliviously #BlackLivesMatter 

#BLM"
12/6/2021 4:42,@qatarairways have you stopped all flights out of the USA? #Omicron is spreading through the community! Or are you… https://t.co/OHZGM10sZz
12/6/2021 4:42,Stop taking donations from (Viacom etc) anyone owning the record labels sitting in the shareholdings firms with pri… https://t.co/McjU6vfywX
12/6/2021 4:42,Black Friday 1904 #BlackLivesMatter #BlackFridayAmazon https://t.co/yVHIwngsgD
12/6/2021 4:42,Opps Story #BlackLivesMatter #BlackFridayAmazon https://t.co/bqplKlywBT
12/6/2021 4:41,"Stop treating blacks like we are all supposed to think alike.
Enough Enough!  
That’s the ACTUAL #racism.

#Racism… https://t.co/IauIln5DaZ"
12/6/2021 4:41,True story About #BlackLivesMatter #BlackFridayAmazon https://t.co/2qbt909bFQ
12/6/2021 4:41,Black Friday  Sale #BlackLivesMatter #BlackFridayAmazon https://t.co/Qgk8sO5NzE
12/6/2021 4:40,Story about #BlackLivesMatter #BlackFridayAmazon https://t.co/6shRMJkuWf
12/6/2021 4:40,RT @sabahatfashions: Original #BlackLivesMatter #BlackFridayAmazon https://t.co/KMeeqNSMMB
12/6/2021 4:40,Story of #BlackLivesMatter #BlackFridayAmazon https://t.co/HEOJKIVs4r
12/6/2021 4:39,Original #BlackLivesMatter #BlackFridayAmazon https://t.co/KMeeqNSMMB
12/6/2021 4:39,"@WilliamMcNulty @chicagosmayor Obliviously #BlackLivesMatter 

#BLM"
12/6/2021 4:39,@Martina Your attention should be on important issues in your adopted country #BlackLivesMatter and many other thin… https://t.co/vMTZs9LVmH
12/6/2021 4:39,RT @davidwebbshow: Headline: ⁦@WholeFoods⁩ does not want to piss off buyers to appease rioters. Guess they’d rather have capitalist income…
12/6/2021 4:39,RT @_webshareztv: @IyalodeAjiroba @t_mony1 ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #S…
12/6/2021 4:39,RT @_webshareztv: @IyalodeAjiroba @horrki ❤️ @_webshareztv #realitybites #DaniloIgnacio #followus #Changingthenarrative  #blackbusiness #Su…
12/6/2021 4:39,Today I was visiting in a small (but diverse) town and saw zero #BlackLivesMatter signs and zero #Trump signs and z… https://t.co/uAxqXbUtHc
12/6/2021 4:39,"RT @_webshareztv: @IyalodeAjiroba @horrki Question everything, Changing the Black Narrative ❤️ @_webshareztv #realitybites #DaniloIgnacio #…"
12/6/2021 4:38,@RBReich @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:38,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 4:38,@POTUS @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:36,Somebody trying to discourage black women from asking for help got my attention today. I hope they enjoy it.… https://t.co/pFTnnQhq1D
12/6/2021 4:36,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 4:35,"because #BlackLivesMatter 

~ and, of course, also b/c something bad about ""white"" people. https://t.co/27QWT3OsXO"
12/6/2021 4:34,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #Australia #India… https://t.co/6CvF8AJdR1
12/6/2021 4:32,"One of my favorite political cartoonists, 
@Rob_Rogers
Illustrates the bad situation for American blacks

#BLM… https://t.co/QjRiTAORjg"
12/6/2021 4:32,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #health #covid19 #corruption Wake #science #sciencewins #Australia… https://t.co/UHDm8AuFhz
12/6/2021 4:32,"Fri Sep 18 2020 Portland, Oregon - Police and DHS charge protesters a third time, launch tear gas before returning… https://t.co/CwRAWkVr5j"
12/6/2021 4:31,"Love to all the black Women /Queens 
#black #BlackLivesMatter #BLM #racism #BlackTwitter #AllLivesMatter #GirlsGeneration"
12/6/2021 4:30,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 4:30,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
12/6/2021 4:29,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 4:26,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
12/6/2021 4:25,"RT @megan_gfx: #Gamers! Get sick theme #badges for your gaming so HMU...
#twitch #smallstreamer #twitchstreamer #twitchaffiliate #BlackLive…"
12/6/2021 4:25,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:25,"RT @2stackyy_: #GNED1411 12.1
The only social media movement I know that resonates with me is #BlackLivesMatter . IG and Twitter are the ma…"
12/6/2021 4:25,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #corruption Wake #science… https://t.co/rQEslBH8YA
12/6/2021 4:24,"RT @megan_gfx: #Gamers! Get sick theme #badges for your gaming so HMU...
#twitch #smallstreamer #twitchstreamer #twitchaffiliate #BlackLive…"
12/6/2021 4:24,"+ @datasociety @AJLUnited &amp; Data for #BlackLivesMatter 
So inspiring 🤩 
@AiGlobal @DrCiviluOttawa @ObservatoireIA… https://t.co/AXZtDlwbXj"
12/6/2021 4:24,"RT @DAVETANGO9: #BlackSupremacy controls 
#BlackLivesMatter controls the #BlackKKK https://t.co/V4llYoHuWM"
12/6/2021 4:24,RT @BotDefund: It's time to #DefundTheJamestownPolice #BlackLivesMatter
12/6/2021 4:23,In online arguments (especially Twitter) people say shit like “if you’re white shut up” someone being white and bei… https://t.co/aSAiJDnHps
12/6/2021 4:23,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
12/6/2021 4:23,"RT @meiklwagner: Gold, RoséGold, printed on Paper with the best from Hewlett Packard. 
#FridaysForFuture #Berlin👑 #HPBusiness #IBM #Apple @…"
12/6/2021 4:23,RT @HermanW9911: How can America be looking out for you Ukraine to give them weapons but refuse to sign a bill that would give African Amer…
12/6/2021 4:22,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 4:22,@harrisonjaime @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:22,"RT @meiklwagner: Gold, RoséGold, printed on Paper with the best from Hewlett Packard. 
#FridaysForFuture #Berlin👑 #HPBusiness #IBM #Apple @…"
12/6/2021 4:22,RT @UR_Ninja: Ditty cared deeply and fiercely for his employees and the public he interacted with on a daily basis. When he discovered that…
12/6/2021 4:20,"RT @Buddha_Inked: Goodnight, nerds! And remember: #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈 #WearAMask 😷"
12/6/2021 4:20,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
12/6/2021 4:20,"RT @DAVETANGO9: #BlackSupremacy controls 
#BlackLivesMatter controls the #BlackKKK https://t.co/V4llYoHuWM"
12/6/2021 4:20,"RT @2stackyy_: #GNED1411 12.1
The only social media movement I know that resonates with me is #BlackLivesMatter . IG and Twitter are the ma…"
12/6/2021 4:20,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
12/6/2021 4:20,RT @BotDefund: It's time to #DefundTheJamestownPolice #BlackLivesMatter
12/6/2021 4:19,"RT @Buddha_Inked: Goodnight, nerds! And remember: #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈 #WearAMask 😷"
12/6/2021 4:19,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 4:18,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
12/6/2021 4:18,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 4:18,"RT @KeshaRam: For too long, our foreign policy has not fully acknowledged that #BlackLivesMatter. We said after the Rwandan genocide that w…"
12/6/2021 4:17,RT @BotDefund: It's time to #DefundTheJamestownPolice #BlackLivesMatter
12/6/2021 4:17,"#BlackSupremacy controls 
#BlackLivesMatter controls the #BlackKKK https://t.co/V4llYoHuWM"
12/6/2021 4:15,"#GNED1411 12.1
The only social media movement I know that resonates with me is #BlackLivesMatter . IG and Twitter a… https://t.co/WiolHJQWlQ"
12/6/2021 4:15,It's time to #DefundTheJamestownPolice #BlackLivesMatter
12/6/2021 4:15,"@sullydish Chicago has passed 1,000 murders in 2021…and still a month to go….first time the Windy City passed the 1… https://t.co/A9jbpzfedN"
12/6/2021 4:14,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:14,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #science #sciencewins #Australia #India #Ghana #…
12/6/2021 4:14,RT @IsStratkotter: This is day 591 of strikeing for #SaveCongoRainforest and #GlobalClimateJustice to say that #AfricaMatters #BlackLivesMa…
12/6/2021 4:14,@BrownUniversity Supports a Fascist Xenophobic Coup by the Tigray People’s Liberation Front (TPLF) in #Ethiopia (th… https://t.co/2Yj3su0Phh
12/6/2021 4:14,"Goodnight, nerds! And remember: #BlackLivesMatter #TransRightsAreHumanRights 🏳️‍🌈 #WearAMask 😷"
12/6/2021 4:13,"Well this makes sense… #society #minorities 
#transgender #outsider #LGBTQ #racism #bigotry #autism… https://t.co/9V5GLZa5bf"
12/6/2021 4:13,Online only! Good Gift idea. All kinds of gift ideas at https://t.co/u8x6saW3Pm #BlackOwnedBusinesses… https://t.co/9T3LgVwyX4
12/6/2021 4:12,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:12,Christian Taylor #BlackLivesMatter
12/6/2021 4:11,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
12/6/2021 4:11,RT @UnsilencedSci: @BillyRay5229 @Comey @Jeff_Daniels Thank you for having the courage to speak out against the #BLM #BlackLivesMatter #Def…
12/6/2021 4:11,@BillyRay5229 @Comey @Jeff_Daniels Thank you for having the courage to speak out against the #BLM #BlackLivesMatter… https://t.co/Mj4Lr0utrl
12/6/2021 4:11,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:10,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
12/6/2021 4:09,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 4:09,#BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption W… https://t.co/VuPohiphix
12/6/2021 4:09,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:09,RT @askdrfatima: @LydiaMEdwards So impressed that you are in the trenches doing the hard work in your bid for #Massachusetts State Senate.…
12/6/2021 4:08,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
12/6/2021 4:07,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:07,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wakey #science #Australia #Arizona #Israel #murder #c…
12/6/2021 4:06,"RT @zainabsc24: Fellow #Resisters: remember, no matter what happens, we must NEVER give up! #GunControlNow #BlackLivesMatter"
12/6/2021 4:06,RT @blaccpryde: @TheDemCoalition #Democrats know that the #Unemployment numbers don't include Black households. We risked our lives to vote…
12/6/2021 4:06,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #covid19 #corruption Wakey #science #sciencewins #India…
12/6/2021 4:06,@RobertGarcia @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:05,RT @IsStratkotter: This is day 591 of strikeing for #SaveCongoRainforest and #GlobalClimateJustice to say that #AfricaMatters #BlackLivesMa…
12/6/2021 4:05,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 4:05,"RT @LMFireSystems1: Armed gang of black men stealing cars while people are shopping.  #Minneapolis #BackTheBlue #BlackLivesMatter 

 https:…"
12/6/2021 4:05,RT @amiryogi: @janet_rice @ShoebridgeMLC @GreenPartyUS @greenparty_ie @democracynow @DrewPavlou @XunlingAu @YasminJUllah @mta_PH @MereTuila…
12/6/2021 4:05,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 4:05,RT @jonathan4212: Mayor covers up her role in permitting (directing?) police violence against #BlackLivesMatter protesters but sure let’s r…
12/6/2021 4:04,"RT @JCTheResistance: So @GovCox One student is dead because of harassment in this school district. 

Another Black student suspended for st…"
12/6/2021 4:04,RT @JesseKellyDC: #BlackLivesMatter is responsible for more black deaths in the just the last couple years than the KKK has amassed for the…
12/6/2021 4:04,"RT @mommamia1217: If you find it necessary to conceal your identity when defending your beliefs 

Take it has a warning that it’s time to r…"
12/6/2021 4:04,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wake #science #sciencewins #Australia #India #Ghana #…
12/6/2021 4:04,RT @St3v3nicy: I never met a liberal I liked . #antifa #BlackLivesMatter #Feds #America https://t.co/rkc8SU3gPJ
12/6/2021 4:03,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #covid19 #corruption Wakey #science #Australia #India #Arizona #Israel #mu…
12/6/2021 4:03,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wake #sci…
12/6/2021 4:03,RT @Xena007911: @AttorneyCrump This was posted on my LinkedIn thread this morning…. And I felt like this basically sums everything up prett…
12/6/2021 4:03,"RT @ClareKuehn: #BlackLivesMatter #NICKIMINAJ #MAGA #2A #ALBERTA
BULL CRAP. Assassinated President Magafuli, Tanzania discovered animals &amp;…"
12/6/2021 4:03,Jesus determined on final lap to save souls (despite Satan's tactics) to get everyone over the finishing line by em… https://t.co/WwQEm4fPCi
12/6/2021 4:03,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
12/6/2021 4:03,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #covid19 #corruption Wakey #science #sciencewins #India #Ghana #A…
12/6/2021 4:03,@DouglasEmhoff @POTUS @VP @SpeakerPelosi Reparations for Black people! We will never forget! #BlackLivesMatter
12/6/2021 4:02,RT @ClareKuehn: #BlackLivesMatter #NickiMinaj #MAGA #2A #Alberta #Ontario #Toronto #health #covid19 #Covid_19 #cancer #corruption Wakey #sc…
12/6/2021 4:02,"RT @Tinu: Our people can’t be getting evicted y’all. Disabled people have enough problems without being unhoused!

This is 20 people with $…"
